name,deliver_time,discount,deliver_way,category,sub_category,maker,price,profit,sell_count,label
"Acme 修剪器, 蓝色",4.666666666666667,0.13333333333333333,3.6666666666666665,1,1,18,208.0185185185185,0.31666666666666665,4.666666666666667,2
"Cuisinart 微波炉, 银色",3.0,0.16,3.0,1,4,54,1303.0222222222224,0.18799999999999994,2.6,1
"Stockwell 按钉, 每包 12 个",4.090909090909091,0.14545454545454548,3.272727272727273,1,8,10,63.70840548340549,0.16909090909090907,4.181818181818182,1
"Green Bar 备忘录便条, 优质",3.5,0.0,3.0,1,7,9,79.03333333333333,0.43,3.3333333333333335,2
"Jiffy 商业信封, 回收",3.0,0.0,2.6,1,2,13,68.92666666666666,0.28,3.8,2
"夏普 无线传真机, 数字化",3.6,0.16,3.2,2,9,51,1659.3333333333333,0.202,3.8,2
"Stiletto 修剪器, 钢",5.25,0.1,3.75,1,1,53,196.75,-0.12,3.5,0
"Cameo 商业信封, 银色",3.375,0.0,3.125,1,2,60,90.38333333333333,0.15,3.375,1
"Novimex 椅垫, 黑色",4.2,0.26,3.6,3,6,16,251.63333333333335,-0.366,4.6,0
"Fellowes 盘, 蓝色",4.142857142857143,0.0,3.857142857142857,1,15,30,267.8695185766614,0.23,5.428571428571429,2
"Eldon 灯泡, 优质",4.4,0.08,4.0,3,14,52,111.21190476190478,0.026000000000000013,3.6,1
"Harbour Creations 有色标签, 白色",3.0,0.0,2.3333333333333335,1,12,31,60.178174603174604,0.35000000000000003,6.833333333333333,2
"Sanford 铅笔刀, 整包",3.6666666666666665,0.3333333333333333,3.6666666666666665,1,16,38,121.625,-0.8133333333333335,2.8333333333333335,0
"Deflect-O 闹钟, 一包多件",3.888888888888889,0.17777777777777778,2.888888888888889,3,14,61,235.0,0.27555555555555555,3.888888888888889,2
"Kraft 邮寄品, 银色",3.5,0.0,3.1666666666666665,1,2,48,186.97916666666666,0.22,2.8333333333333335,2
"SAFCO 沙滩椅, 可调",3.142857142857143,0.028571428571428574,3.2857142857142856,3,6,8,242.32679516250943,0.37000000000000005,4.285714285714286,2
"Novimex 椅垫, 可调",3.7142857142857144,0.1,3.4285714285714284,3,6,16,274.66024187452757,0.39428571428571424,3.4285714285714284,2
"施乐 备忘录便条, 每包 12 个",3.8,0.0,3.2,1,7,67,82.43333333333332,0.5,3.2,2
"Hon 有色标签, 可调",5.0,0.0,3.5,1,12,50,50.0,0.3,4.0,2
"Ames 搭扣信封, 每套 50 个",4.25,0.0,3.0,1,2,39,33.625,0.44,1.75,2
"三星 音频基座, 蓝色",4.444444444444445,0.17777777777777778,3.4444444444444446,2,11,20,778.5449735449735,-0.10333333333333333,3.2222222222222223,0
"罗技 鼠标, 可编程",3.8333333333333335,0.13333333333333333,3.3333333333333335,2,10,27,143.6435185185185,0.21666666666666665,3.6666666666666665,2
"Avery 有色标签, 可调",3.4,0.0,3.4,1,12,19,52.15666666666666,0.11000000000000001,3.2,1
"Hoover 炉灶, 白色",4.25,0.2,3.75,1,4,46,2644.133333333333,-0.335,2.75,0
"Binney & Smith 钢笔, 金属",4.428571428571429,0.05714285714285715,3.857142857142857,1,16,70,61.60289115646258,-0.018571428571428572,3.5714285714285716,0
"SanDisk 键盘, 实惠",4.2,0.16,3.6,2,10,14,380.1704761904762,-0.078,6.0,0
"Hoover 搅拌机, 红色",3.0,0.13333333333333333,3.0,1,4,46,453.4109427609428,0.34,5.333333333333333,2
"宜家 搁架, 白色",3.5714285714285716,0.1142857142857143,3.0,3,13,49,806.6785714285714,0.4057142857142857,3.0,2
"Safco 书库, 金属",3.4,0.0,3.4,3,13,8,1816.5333333333335,0.11000000000000001,3.0,1
"惠普 复印机, 红色",4.285714285714286,0.1142857142857143,3.5714285714285716,2,9,12,1128.8833507762079,-0.1657142857142857,5.571428571428571,0
"Binney & Smith 钢笔, 混合尺寸",3.6666666666666665,0.39999999999999997,3.3333333333333335,1,16,70,70.20833333333333,-0.4566666666666666,3.3333333333333335,0
"Tenex 分层置放架, 优质",3.3333333333333335,0.06666666666666667,2.5,3,14,28,111.35714285714288,0.42166666666666663,5.833333333333333,2
"Harbour Creations 合法证物标签, 可调",4.6,0.0,3.6,1,12,31,41.25714285714285,0.01,3.6,1
"Memorex 闪存驱动器, 回收",4.5,0.0,3.5,2,10,17,127.0,0.31,4.0,2
"佳能 无线传真机, 红色",2.25,0.2,2.625,2,9,43,1758.6385582010582,0.175,4.75,1
"Hon 椅垫, 黑色",3.7777777777777777,0.23333333333333334,3.111111111111111,3,6,50,247.7314814814815,-0.16111111111111112,2.6666666666666665,0
"Cameo 商业信封, 回收",3.8333333333333335,0.0,3.3333333333333335,1,2,60,73.69444444444444,0.19999999999999998,3.1666666666666665,1
"Office Star 椅垫, 可调",4.875,0.1125,3.75,3,6,24,318.8048611111111,0.37499999999999994,4.0,2
"Memorex 记忆卡, 耐用",4.0,0.1142857142857143,3.2857142857142856,2,10,17,478.1785714285715,0.17857142857142858,2.4285714285714284,1
"Harbour Creations 有色标签, 红色",4.25,0.0,3.625,1,12,31,59.40416666666667,0.1,3.375,1
"佳能 个人复印机, 每套两件",2.8,0.0,2.8,2,9,43,666.0333333333333,0.4,3.2,2
"夏普 传真复印机, 彩色",3.0,0.225,3.125,2,9,51,793.5437499999999,0.058750000000000004,3.0,1
"SAFCO 凳子, 每套两件",2.6,0.18,3.2,3,6,8,794.3786243386244,-0.198,3.8,0
"松下 计算器, 红色",4.166666666666667,0.0,3.5,2,5,44,221.31666666666663,0.25,4.333333333333333,2
"摩托罗拉 办公室电话机, 整包",4.428571428571429,0.1142857142857143,3.5714285714285716,2,11,66,335.2595238095238,-0.12999999999999995,2.857142857142857,0
"Tenex 文件车, 单宽度",3.4,0.0,3.0,1,15,28,626.0142857142857,0.16999999999999998,3.4,1
"GlobeWeis 局间信封, 每套 50 个",4.5,0.0,3.6,1,2,2,223.1092857142857,0.41,4.9,2
"贝尔金 键盘, 回收",4.6,0.24000000000000005,3.8,2,10,57,381.26190476190476,0.21800000000000003,6.2,2
"Hon 咖啡桌, 组装",2.0,0.6,3.0,3,17,50,1481.0714285714284,-1.05,7.0,0
"Eaton 笔记本, 每包 12 个",3.4285714285714284,0.0,2.857142857142857,1,7,55,143.3845238095238,0.01,3.857142857142857,1
"Hoover 搅拌机, 白色",4.5,0.05,3.625,1,4,46,444.93333333333334,0.3175,2.625,2
"Binney & Smith 画布, 整包",3.5,0.325,3.5,1,16,70,240.86458333333337,-1.025,2.875,0
"Safco 古典书架, 金属",3.2,0.16,3.2,3,13,8,2042.0085470085469,-0.07799999999999999,4.8,0
"GlobeWeis 外皮和封条, 回收",4.076923076923077,0.0,3.5384615384615383,1,2,2,94.1051282051282,0.05000000000000001,2.5384615384615383,1
"佳能 传真机, 数字化",3.4285714285714284,0.05714285714285715,3.2857142857142856,2,9,43,1484.0476190476188,0.21142857142857147,3.0,2
"宜家 书库, 白色",4.142857142857143,0.05714285714285715,3.7142857142857144,3,13,49,1707.5857142857144,0.21142857142857147,3.7142857142857144,2
"Elite 大剪刀, 锯齿状",3.6363636363636362,0.10909090909090911,3.3636363636363638,1,1,22,204.0005411255411,0.23272727272727273,4.363636363636363,2
"Cameo 外皮和封条, 银色",2.6666666666666665,0.0,2.6666666666666665,1,2,60,109.11428571428571,0.17,4.666666666666667,1
"摩托罗拉 智能手机, 全尺寸",4.666666666666667,0.26666666666666666,3.8333333333333335,2,11,66,611.6468253968254,-0.3433333333333333,3.6666666666666665,0
"爱普生 打印机, 白色",3.5,0.2,3.0,2,5,11,1218.2791666666667,-0.29500000000000004,3.5,0
"Office Star 折叠椅, 可调",4.230769230769231,0.19230769230769232,3.230769230769231,3,6,24,439.7344831094831,-0.13076923076923075,4.384615384615385,0
"Acco 打孔机, 透明",3.1666666666666665,0.06666666666666667,3.1666666666666665,1,3,56,138.015873015873,0.145,4.5,1
"SanDisk 记忆卡, 耐用",4.25,0.2,3.5,2,10,14,525.7083333333334,-0.335,2.25,0
"Avery 运输标签, 红色",2.6666666666666665,0.0,3.0,1,12,19,54.5,0.12,3.3333333333333335,1
"摩托罗拉 音频基座, 蓝色",2.857142857142857,0.05714285714285715,2.857142857142857,2,11,66,808.984126984127,0.43,3.2857142857142856,2
"Accos 橡皮筋, 整包",3.75,0.1,3.5,1,8,26,77.83333333333333,-0.027499999999999997,3.5,0
"Wilson Jones 订书机, 实惠",4.625,0.15000000000000002,3.625,1,3,29,228.38392857142858,0.2875,2.625,2
"Breville 冰箱, 银色",3.6666666666666665,0.20000000000000004,3.1666666666666665,1,4,37,2426.9722222222226,-0.055000000000000014,4.666666666666667,0
"Memorex 键区, 耐用",3.6666666666666665,0.20000000000000004,2.8333333333333335,2,10,17,211.984126984127,0.22499999999999998,3.8333333333333335,2
"Eldon 门挡, 一包多件",2.25,0.2,2.5,3,14,52,234.4611111111111,-0.295,2.5,0
"Tenex 盒, 单宽度",4.2,0.0,3.5,1,15,28,77.1081818181818,0.4699999999999999,4.8,2
"Office Star 凳子, 红色",4.0,0.06666666666666667,3.6666666666666665,3,6,24,811.6666666666666,0.3666666666666667,3.6666666666666665,2
"Enermax 记忆卡, 回收",4.0,0.0,3.6,2,10,58,523.5999999999999,0.38,4.0,2
"Green Bar 羊皮纸, 每包 12 个",4.0,0.0,4.0,1,7,9,97.0,0.46,3.0,2
"Avery 孔加固材料, 实惠",3.0,0.15000000000000002,3.25,1,3,19,20.64246031746032,0.32125000000000004,5.0,2
"Cardinal 孔加固材料, 透明",2.5714285714285716,0.2285714285714286,2.2857142857142856,1,3,3,22.304232804232807,-0.23285714285714282,3.4285714285714284,0
"Acco 装订机, 实惠",4.833333333333333,0.06666666666666667,4.0,1,3,56,70.6468253968254,0.10000000000000002,5.0,1
"Chromcraft 会议桌, 组装",7.0,0.25,4.0,3,17,64,4079.1111111111113,0.12,3.0,1
"Fiskars 美工刀, 钢",1.3333333333333333,0.13333333333333333,2.3333333333333335,1,1,1,163.0,0.27999999999999997,4.666666666666667,2
"Enermax 笔记本, 优质",2.0,0.0,2.5,1,7,58,133.0,0.12,3.0,1
"Safco 柜, 传统",3.2,0.0,3.0,3,13,8,788.0,0.4600000000000001,2.0,2
"SanDisk 笔记本, 回收",3.6666666666666665,0.0,3.3333333333333335,1,7,14,138.75555555555556,0.26,4.333333333333333,2
"Smead 盒, 金属",3.5,0.0,3.0,1,15,35,46.0,0.22,2.5,2
"爱普生 卡片打印机, 耐用",4.5,0.13333333333333333,3.3333333333333335,2,5,11,793.5436507936507,0.04666666666666667,4.166666666666667,1
"Novimex 凳子, 红色",5.5,0.2,4.0,3,6,16,767.4583333333334,-0.225,3.75,0
"Stanley 速写本, 整包",2.0,0.0,3.0,1,16,47,208.625,0.2,8.0,1
"SanDisk 信纸, 每包 12 个",3.6666666666666665,0.0,3.3333333333333335,1,7,14,245.22777777777776,0.23,4.833333333333333,2
"StarTech 卡片打印机, 多色",3.6,0.0,3.6,2,5,45,763.0,0.4600000000000001,3.2,2
"松下 打印机, 耐用",3.8333333333333335,0.13333333333333333,3.5,2,5,44,1244.1675925925927,-0.07666666666666666,5.333333333333333,0
"SanDisk 信纸, 回收",5.4,0.0,4.0,1,7,14,225.55333333333334,0.1,4.0,1
"冲电器 打印机, 白色",5.0,0.13333333333333333,3.3333333333333335,2,5,72,1245.6666666666667,0.18000000000000002,2.3333333333333335,1
"Hoover 炉灶, 黑色",3.3333333333333335,0.13333333333333333,3.0,1,4,46,2650.0,0.12000000000000004,1.8333333333333333,1
"Avery 文件夹标签, 白色",3.625,0.0,3.125,1,12,19,42.55416666666667,0.02,2.875,1
"Fellowes 文件车, 蓝色",3.8333333333333335,0.0,3.1666666666666665,1,15,30,640.7801587301587,0.02,4.166666666666667,1
"三星 耳机, 蓝色",4.333333333333333,0.13333333333333336,3.3333333333333335,2,11,20,341.6333333333333,-0.1,3.4444444444444446,0
"苹果 办公室电话机, 全尺寸",3.5,0.0,3.5,2,11,63,310.70833333333337,0.31,5.0,2
"StarTech 计算器, 耐用",5.0,0.13333333333333333,3.6666666666666665,2,5,45,186.9814814814815,-0.04000000000000001,6.666666666666667,0
"Avery 圆形标签, 白色",4.2,0.0,3.6,1,12,19,33.30714285714286,0.28,3.2,2
"Eldon 文件夹, 工业",4.0,0.0,3.5,1,15,52,81.4510582010582,0.39999999999999997,5.166666666666667,2
"Eldon 盘, 金属",4.428571428571429,0.0,3.2857142857142856,1,15,52,219.54421768707485,0.45000000000000007,3.857142857142857,2
"Cuisinart 咖啡研磨机, 银色",3.0,0.16,2.8,1,4,54,183.66944444444442,-0.17800000000000002,4.2,0
"Enermax 闪存驱动器, 可编程",4.333333333333333,0.06666666666666667,3.8333333333333335,2,10,58,200.85042735042737,0.12166666666666666,5.666666666666667,1
"冲电器 喷墨打印机, 白色",4.333333333333333,0.0,3.6666666666666665,2,5,72,1458.3555555555556,0.19000000000000003,5.666666666666667,1
"Eldon 相框, 优质",4.285714285714286,0.1142857142857143,3.142857142857143,3,14,52,264.8047619047619,-0.07142857142857142,2.5714285714285716,0
"Harbour Creations 摇椅, 红色",4.285714285714286,0.1142857142857143,3.5714285714285716,3,6,31,686.2691609977325,-0.048571428571428564,4.0,0
"Binney & Smith 速写本, 整包",3.4,0.36,3.0,1,16,70,217.31333333333336,-1.412,2.6,0
"Tenex 文件车, 工业",4.333333333333333,0.0,3.3333333333333335,1,15,28,628.061111111111,0.37000000000000005,2.8333333333333335,2
"OIC 回形针, 每包 12 个",3.857142857142857,0.1142857142857143,3.142857142857143,1,8,25,64.68945578231293,-0.025714285714285707,4.714285714285714,0
"Novimex 文件夹标签, 白色",4.5,0.0,3.25,1,12,16,38.5845238095238,0.0,6.25,0
"Binney & Smith 记号笔, 混合尺寸",3.5,0.1,3.0,1,16,70,127.375,0.325,5.0,2
"SanDisk 路由器, 实惠",4.0,0.0,3.6,2,10,14,1196.1966666666667,0.05,2.8,1
"Eaton 备忘录便条, 回收",3.0,0.0,3.3333333333333335,1,7,55,63.73888888888889,0.16,4.0,1
"Novimex 扶手椅, 可调",2.875,0.21250000000000002,2.875,3,6,16,2148.6423611111113,0.15125,3.0,1
"冲电器 卡片打印机, 多色",4.5,0.2,4.0,2,5,72,820.563492063492,0.32,5.0,2
"Safco 书架, 金属",2.875,0.15000000000000002,2.75,3,13,8,692.8906746031746,0.2125,3.25,2
"Acme 修剪器, 工业",3.75,0.2,3.25,1,1,18,215.54424603174604,0.05499999999999999,4.875,1
"Novimex 圆形标签, 白色",2.0,0.0,3.0,1,12,16,29.5,0.15,2.0,1
"Hewlett 无线传真机, 数字化",4.5,0.0,3.0,2,9,21,1772.55,0.17,5.5,1
"Smead 合法证物标签, 白色",3.6666666666666665,0.0,3.0,1,12,35,51.863756613756614,0.060000000000000005,3.4444444444444446,1
"Enermax 备忘录便条, 每包 12 个",4.5,0.0,3.5,1,7,58,92.43055555555556,0.13,6.25,1
"Acco 打孔机, 回收",4.333333333333333,0.08888888888888889,3.4444444444444446,1,3,56,142.19885361552028,0.2888888888888889,4.777777777777778,2
"Ames 商业信封, 银色",4.571428571428571,0.0,3.4285714285714284,1,2,39,79.52380952380953,0.19999999999999998,3.5714285714285716,1
"Avery 打孔机, 实惠",3.75,0.10000000000000002,3.1666666666666665,1,3,19,130.00833333333333,-0.10749999999999997,4.416666666666667,0
"SAFCO 椅垫, 可调",3.125,0.175,3.0,3,6,8,290.77314814814815,0.31,3.75,2
"SAFCO 折叠椅, 黑色",4.111111111111111,0.1111111111111111,3.3333333333333335,3,6,8,388.8004115226338,-0.10222222222222221,3.2222222222222223,0
"BIC 速写本, 混合尺寸",3.5,0.2,3.5,1,16,68,242.125,-0.5999999999999999,3.0,0
"苹果 信号增强器, 整包",4.333333333333333,0.13333333333333333,3.6666666666666665,2,11,63,638.1,0.06,4.666666666666667,1
"Memorex 路由器, 回收",3.6,0.16,3.2,2,10,17,1138.8666666666668,0.354,3.0,2
"KitchenAid 炉灶, 白色",4.25,0.2,3.0,1,4,5,2652.041666666667,-0.09500000000000001,3.5,0
"Bush 古典书架, 传统",4.5,0.4,3.5,3,13,59,1926.25,-0.3,2.5,0
"Enermax 信纸, 优质",3.0,0.0,2.7142857142857144,1,7,58,219.8598901098901,0.3,4.285714285714286,2
"Harbour Creations 文件夹标签, 耐用",3.6666666666666665,0.0,3.0,1,12,31,42.53333333333333,0.15,3.0,1
"Sauder 书库, 传统",4.0,0.1142857142857143,3.4285714285714284,3,13,23,1808.904761904762,0.32142857142857145,3.4285714285714284,2
"Barricks 培训桌, 长方形",5.0,0.4666666666666666,4.0,3,17,65,1474.4444444444446,-0.26333333333333336,2.3333333333333335,0
"施乐 计划信息表, 多色",4.142857142857143,0.0,3.7142857142857144,1,7,67,101.60714285714286,0.32,3.5714285714285716,2
"Sanford 荧光笔, 混合尺寸",3.75,0.45,3.75,1,16,38,88.20833333333334,-1.45,5.75,0
"Stockwell 回形针, 整包",4.3,0.04,3.7,1,8,10,63.8,0.288,5.4,2
"Novimex 合法证物标签, 白色",5.0,0.0,4.0,1,12,16,48.92,0.34,3.8,2
"Acme 剪刀, 蓝色",4.333333333333333,0.0,3.5,1,1,18,118.64722222222223,0.11,3.6666666666666665,1
"Boston 画布, 混合尺寸",4.4,0.2,3.8,1,16,34,265.03333333333336,-0.276,3.0,0
"Cameo 邮寄品, 回收",3.3333333333333335,0.0,3.3333333333333335,1,2,60,172.2777777777778,0.16,3.3333333333333335,1
"Eldon 锁柜, 蓝色",3.1666666666666665,0.0,3.5,1,15,52,923.6388888888888,0.25,3.1666666666666665,2
"Hewlett 传真机, 每套两件",4.6,0.08,4.0,2,9,21,1493.0666666666668,-0.08800000000000001,3.6,0
"思科 音频基座, 蓝色",4.5,0.2,4.0,2,11,40,849.7222222222222,0.28,2.0,2
"Sauder 柜, 白色",4.3076923076923075,0.1846153846153846,3.6153846153846154,3,13,23,789.7091199398891,0.24000000000000002,6.153846153846154,2
"Jiffy 马尼拉纸信封, 回收",4.0,0.0,3.0,1,2,13,115.8,0.45,3.8,2
"惠普 传真机, 红色",3.0,0.24000000000000005,3.0,2,9,12,1391.4516666666668,0.144,4.8,1
"Cameo 商业信封, 每套 50 个",4.0,0.0,3.375,1,2,60,79.14166666666667,0.48,4.5,2
"Stiletto 开信刀, 蓝色",2.75,0.2,3.0,1,1,53,132.33888888888887,-0.2,4.5,0
"Acco 打孔机, 耐用",3.2,0.08,3.0,1,3,56,147.65185185185186,0.048,4.6,1
"Office Star 椅垫, 每套两件",4.285714285714286,0.08571428571428572,3.2857142857142856,3,6,24,317.68888888888887,0.23285714285714287,2.5714285714285716,2
"Tenex 锁柜, 蓝色",4.0,0.0,3.4285714285714284,1,15,28,952.7353741496598,0.5,4.142857142857143,2
"Novimex 凳子, 黑色",4.555555555555555,0.14444444444444446,3.5555555555555554,3,6,16,756.0802469135803,1.2335811384723961e-17,3.4444444444444446,1
"Kraft 局间信封, 银色",4.8,0.0,4.0,1,2,48,230.05357142857142,0.22000000000000003,4.4,2
"Smead 可去除的标签, 耐用",2.8333333333333335,0.0,2.8333333333333335,1,12,35,50.88095238095238,0.37999999999999995,4.833333333333333,2
"三星 信号增强器, 混合尺寸",4.222222222222222,0.2222222222222222,3.4444444444444446,2,11,20,650.7793650793651,-0.13555555555555554,3.888888888888889,0
"Jiffy 邮寄品, 银色",2.4,0.0,2.6,1,2,13,184.58285714285714,0.03,4.2,1
"Sauder 书架, 白色",4.833333333333333,0.13333333333333333,3.5,3,13,23,696.8680555555557,0.10666666666666669,3.5,1
"Dania 墙角架, 黑色",2.6666666666666665,0.0,2.6666666666666665,3,13,32,576.0,0.18000000000000002,4.666666666666667,1
"Binney & Smith 钢笔, 蓝色",3.5,0.3666666666666667,2.6666666666666665,1,16,70,55.84861111111112,-0.7266666666666666,4.833333333333333,0
"StarTech 计算器, 多色",4.0,0.2,3.0,2,5,45,186.58333333333334,0.12000000000000001,3.5,1
"Elite 美工刀, 蓝色",4.0,0.13333333333333336,3.3333333333333335,1,1,22,162.83117283950617,-0.07666666666666666,4.444444444444445,0
"Cameo 马尼拉纸信封, 回收",4.0,0.0,3.2,1,2,60,120.34666666666666,0.18,4.0,1
"Barricks 木桌, 长方形",5.5,0.325,4.0,3,17,65,2400.8928571428573,0.13,5.5,1
"Stiletto 修剪器, 蓝色",2.8,0.0,2.8,1,1,53,199.6809523809524,0.13,3.2,1
"Wilson Jones 打孔机, 实惠",4.166666666666667,0.06666666666666667,3.6666666666666665,1,3,29,130.6378306878307,-0.021666666666666657,4.166666666666667,0
"Hoover 烤面包机, 黑色",3.1666666666666665,0.06666666666666667,3.0,1,4,46,387.71296296296305,0.42166666666666663,3.3333333333333335,2
"Breville 微波炉, 红色",5.4,0.16,4.0,1,4,37,1407.9555555555555,-0.20199999999999996,3.0,0
"Hoover 烤面包机, 红色",5.0,0.24000000000000005,4.0,1,4,46,390.28095238095233,-0.092,3.8,0
"Avery 标签, 回收",3.0,0.26666666666666666,3.0,1,3,19,31.342592592592595,0.24666666666666667,2.6666666666666665,2
"Brother 复印机, 每套两件",3.3333333333333335,0.20000000000000004,3.1666666666666665,2,9,62,1223.9629629629628,0.18499999999999997,3.3333333333333335,1
"贝尔金 记忆卡, 可编程",2.875,0.05,2.625,2,10,57,542.8615079365079,0.28500000000000003,3.625,2
"Acco 订书机, 回收",4.25,0.13333333333333333,3.25,1,3,56,240.03505291005288,0.06,4.083333333333333,1
"Boston 荧光笔, 整包",5.142857142857143,0.39999999999999997,3.857142857142857,1,16,34,89.54166666666667,-1.758571428571429,2.4285714285714284,0
"Harbour Creations 合法证物标签, 白色",5.0,0.0,3.6666666666666665,1,12,31,51.020833333333336,0.02,4.166666666666667,1
"Memorex 鼠标, 实惠",2.25,0.1,2.5,2,10,17,131.43333333333334,0.2875,3.5,2
"Avery 可去除的标签, 红色",4.5,0.0,3.5,1,12,19,49.342261904761905,0.3,5.75,2
"Kleencut 美工刀, 蓝色",4.8,0.08,4.0,1,1,4,161.64999999999998,0.422,5.6,2
"Rogers 文件车, 蓝色",3.4,0.0,3.2,1,15,42,660.8351587301588,0.009999999999999998,4.8,1
"Stanley 钢笔, 蓝色",1.0,0.8,2.0,1,16,47,46.66666666666668,-2.61,3.0,0
"Stanley 荧光笔, 金属",4.625,0.42500000000000004,3.25,1,16,47,74.66086309523811,-1.1524999999999999,5.0,0
"Advantus 回形针, 混合尺寸",4.5,0.06666666666666667,3.5,1,8,33,53.16825396825397,0.12166666666666666,3.5,1
"Brother 传真机, 红色",3.4,0.24000000000000005,3.6,2,9,62,1478.1388888888891,-0.23399999999999999,4.2,0
"Novimex 可去除的标签, 红色",3.6666666666666665,0.0,3.6666666666666665,1,12,16,45.17777777777778,0.42,3.3333333333333335,2
"Brother 传真复印机, 红色",3.25,0.05,3.0,2,9,62,885.171130952381,0.26375000000000004,4.375,2
"SanDisk 键盘, 回收",4.666666666666667,0.0,3.6666666666666665,2,10,14,370.0,0.34,4.333333333333333,2
"Ibico 装订机盖, 回收",3.7142857142857144,0.05714285714285715,3.142857142857143,1,3,7,65.26785714285714,0.10142857142857141,2.5714285714285716,1
"Hon 摇椅, 黑色",3.5,0.17,3.4,3,6,50,598.2264814814814,-0.12599999999999997,3.2,0
"Tenex 相框, 黑色",3.0,0.1142857142857143,3.142857142857143,3,14,28,241.90476190476193,0.07142857142857142,2.7142857142857144,1
"Kraft 邮寄品, 红色",4.833333333333333,0.0,3.5,1,2,48,192.15965608465606,0.35999999999999993,5.333333333333333,2
"Advantus 相框, 黑色",3.4,0.08,3.0,3,14,33,247.14666666666668,0.24000000000000005,3.6,2
"宜家 搁架, 金属",3.875,0.1,3.625,3,13,49,792.3916666666667,-0.0375,3.25,0
"KitchenAid 咖啡研磨机, 银色",3.5714285714285716,0.05714285714285715,3.0,1,4,5,332.2293650793651,0.05857142857142859,3.5714285714285716,1
"施乐 羊皮纸, 回收",4.0,0.0,3.0,1,7,67,61.475,0.08,4.25,1
"Rogers 文件夹, 工业",4.6,0.0,3.8,1,15,42,145.46571428571428,0.11000000000000001,4.4,1
"Boston 画布, 金属",4.25,0.25,3.5,1,16,34,256.08333333333337,-0.65,3.0,0
"Safco 搁架, 白色",4.0,0.0,4.0,3,13,8,929.941111111111,0.12,7.6,1
"苹果 充电器, 蓝色",2.111111111111111,0.08888888888888889,2.4444444444444446,2,11,63,2969.0061728395062,0.0922222222222222,3.7777777777777777,1
"Smead 可去除的标签, 白色",4.8,0.0,3.8,1,12,35,49.0,0.21000000000000002,4.6,2
"Ames 马尼拉纸信封, 红色",4.5,0.0,4.0,1,2,39,131.83333333333331,0.38,2.0,2
"柯尼卡 收据打印机, 耐用",5.666666666666667,0.26666666666666666,4.0,2,5,6,570.9351851851852,0.19333333333333336,2.6666666666666665,1
"三星 智能手机, 蓝色",4.5,0.13333333333333333,3.8333333333333335,2,11,20,575.0277777777777,0.2166666666666666,3.0,2
"Boston 画布, 整包",4.166666666666667,0.3666666666666667,3.5,1,16,34,251.82916666666668,-1.2616666666666667,3.0,0
"Breville 咖啡研磨机, 红色",2.5,0.2,3.0,1,4,37,288.775,-0.065,3.75,0
"Hon 合法证物标签, 可调",3.8333333333333335,0.0,3.6666666666666665,1,12,50,41.0,0.3,3.0,2
"Hon 有色标签, 红色",4.833333333333333,0.0,3.8333333333333335,1,12,50,58.98148148148149,0.4699999999999999,3.8333333333333335,2
"Breville 咖啡研磨机, 白色",4.166666666666667,0.13333333333333333,3.0,1,4,37,280.0,0.04666666666666666,3.3333333333333335,1
"Advantus 闹钟, 一包多件",4.444444444444445,0.13333333333333336,3.4444444444444446,3,14,33,240.03174603174602,0.20666666666666667,4.111111111111111,2
"Office Star 扶手椅, 红色",3.1666666666666665,0.15,3.1666666666666665,3,6,24,2181.3425925925926,0.19499999999999998,2.5,1
"Acco 装订机, 耐用",4.5,0.15000000000000002,3.5,1,3,56,77.66597222222222,0.10999999999999999,4.5,1
"Kraft 商业信封, 红色",4.222222222222222,0.0,3.5555555555555554,1,2,48,93.24074074074075,0.1,4.333333333333333,1
"KitchenAid 炉灶, 黑色",3.6666666666666665,0.08888888888888889,3.5555555555555554,1,4,5,2658.0476190476193,0.29888888888888887,4.555555555555555,2
"Harbour Creations 椅垫, 每套两件",2.75,0.05,2.5,3,6,31,346.59444444444443,0.23124999999999998,4.5,2
"Kraft 外皮和封条, 回收",3.2,0.0,2.5,1,2,48,90.0,0.2800000000000001,2.6,2
"Stanley 钢笔, 混合尺寸",4.0,0.43333333333333335,3.6666666666666665,1,16,47,61.80059523809525,-1.53,3.8333333333333335,0
"Bush 墙角架, 金属",3.5,0.1,3.0,3,13,59,576.0625,0.09,3.0,1
"Hamilton Beach 炉灶, 银色",2.5,0.2,2.5,1,4,41,2534.541666666667,0.175,5.0,1
"Kleencut 尺子, 锯齿状",3.2857142857142856,0.05714285714285715,3.142857142857143,1,1,4,47.92585034013605,0.45285714285714285,4.857142857142857,2
"Lesro 电脑桌, 长方形",3.6666666666666665,0.35000000000000003,3.6666666666666665,3,17,36,1988.0952380952383,-0.21333333333333335,3.0,0
"Novimex 椅垫, 红色",5.125,0.1375,3.625,3,6,16,262.9763558201058,0.20375000000000001,4.5,2
"Hon 凳子, 每套两件",4.6,0.21000000000000002,3.6,3,6,50,774.237962962963,0.006999999999999992,4.2,1
"Advantus 闹钟, 优质",4.166666666666667,0.13333333333333333,3.5,3,14,33,233.40476190476193,0.15666666666666665,2.8333333333333335,1
"Eaton 计划信息表, 优质",4.833333333333333,0.0,3.6666666666666665,1,7,55,96.0,0.22,2.5,2
"Sanford 荧光笔, 金属",5.25,0.5,3.75,1,16,38,79.79166666666667,-1.405,2.25,0
